Primary Org Id,Primary Org Name,Primary Org City,Primary Org State,Primary Org Country,ArXiv Id,Affiliation Sequence Number,paper_id
60110853,State University System of Florida,Tallahassee,FL,United States,2201.00463v1,10,2201.00463
60001422,Sorbonne Université,Paris,Ile-de-France,France,2201.00278v2,1,2201.00278
60003122,University of Victoria,Victoria,BC,Canada,2201.00865v1,1,2201.00865
60008898,"Indian Institute of Technology (Indian School of Mines), Dhanbad",Dhanbad,JH,India,2201.00814v2,1,2201.00814
60020304,"University of Maryland, College Park",College Park,MD,United States,2201.00243v1,2,2201.00243
60105477,APC - AstroParticule et Cosmologie,Paris,Ile-de-France,France,2201.00069v1,22,2201.00069
60019181,Foundation for Research and Technology-Hellas,Heraklion,Crete,Greece,2201.00871v2,1,2201.00871
60112364,"Government of India, Ministry of Human Resource Development",New Delhi,,India,2201.00119v1,1,2201.00119
60110369,Laboratoire de Mathématiques J.A. Dieudonné,Nice,Provence-Alpes-Cote d'Azur,France,2201.00872v1,1,2201.00872
60000243,"Istituto Nazionale Di Geofisica E Vulcanologia, Rome",Rome,Lazio,Italy,2201.00818v3,3,2201.00818
60076904,Air Force Materiel Command,Dayton,OH,United States,2201.00869v2,2,2201.00869
60012708,Stanford University,Stanford,CA,United States,2201.00971v1,3,2201.00971
60122384,CentraleSupélec - Paris-Saclay,Gif-sur-Yvette,Ile-de-France,France,2201.00825v1,2,2201.00825
60012708,Stanford University,Stanford,CA,United States,2201.00259v1,1,2201.00259
60015986,Università di Trento,Trento,TN,Italy,2201.00260v2,1,2201.00260
60166766,Komar University of Science and Technology,Sulaymania,Sulaymaniyah,Iraq,2201.00116v1,2,2201.00116
60030904,Institute of Computing Technology Chinese Academy of Sciences,Beijing,Beijing,China,2201.00987v1,1,2201.00987
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.00464v1,3,2201.00464
60105512,National Institute of Science Education and Research,Bhubaneswar,OR,India,2201.00202v1,3,2201.00202
60112440,INSIS - Institut des Sciences de L'Ingénierie et des Systèmes,Paris,Ile-de-France,France,2201.00885v3,6,2201.00885
60122591,Purdue University System,West Lafayette,IN,United States,2201.00755v1,4,2201.00755
60122752,Basque Research and Technology Alliance (BRTA),Mendaro,Guipuzcoa,Spain,2201.00359v1,1,2201.00359
60030635,Deutsches Elektronen-Synchrotron (DESY),Hamburg,,Germany,2201.00069v1,20,2201.00069
60010065,The University of Arizona,Tucson,AZ,United States,2201.00726v1,1,2201.00726
60018029,National Tsing Hua University,Hsinchu,,Taiwan,2201.00696v2,1,2201.00696
60003970,Zhejiang University,Hangzhou,Zhejiang,China,2201.00709v1,4,2201.00709
60001526,Mississippi State University,Mississippi State,MS,United States,2201.00895v1,1,2201.00895
60030840,Københavns Universitet,Copenhagen,Hovedstaden,Denmark,2201.00822v2,6,2201.00822
60000481,Università degli Studi di Padova,Padua,PD,Italy,2201.00717v1,1,2201.00717
60044573,Universidad de Pamplona,Pamplona,Norte de Santander,Colombia,2201.00953v2,3,2201.00953
60022134,Aalborg University,Aalborg,Nordjylland,Denmark,2201.00270v1,1,2201.00270
60008724,Duke University,Durham,NC,United States,2201.00075v1,2,2201.00075
60021763,Universität Potsdam,Potsdam,Brandenburg,Germany,2201.00570v2,3,2201.00570
60028265,Lanzhou University,Lanzhou,Gansu,China,2201.00909v1,1,2201.00909
60170234,Eötvös Loránd Research Network (ELKH),Budapest,,Hungary,2201.00784v1,1,2201.00784
60105360,Simons Foundation,New York,NY,United States,2201.00967v1,10,2201.00967
60024941,"University of California, Santa Cruz",Santa Cruz,CA,United States,2201.00063v1,1,2201.00063
60110853,State University System of Florida,Tallahassee,FL,United States,2201.00788v2,1,2201.00788
60007340,Osservatorio Astronomico di Capodimonte,Naples,,Italy,2201.00826v1,5,2201.00826
60001604,Ministry of Education of the People's Republic of China,Beijing,Beijing,China,2201.00552v1,4,2201.00552
60027856,Universidad del Pais Vasco,Leioa,Biscay,Spain,2201.00359v1,5,2201.00359
60058192,Institute of Organic Chemistry and Biochemistry of the Academy of Sciences of the Czech Republic,Prague,,Czech Republic,2201.00701v1,4,2201.00701
60019118,University of Science and Technology of China,Hefei,Anhui,China,2201.00198v3,1,2201.00198
60009254,Purdue University,West Lafayette,IN,United States,2201.00755v1,1,2201.00755
60010146,Università degli Studi di Catania,Catania,CT,Italy,2201.00166v1,4,2201.00166
60014097,Indian Institute of Science,Bengaluru,KA,India,2201.00562v2,4,2201.00562
60014097,Indian Institute of Science,Bengaluru,KA,India,2201.00286v1,1,2201.00286
60028186,École Polytechnique Fédérale de Lausanne,Lausanne,,Switzerland,2201.00810v1,2,2201.00810
60068555,Laboratoire de Physique Théorique de la Matière Condensée,Paris,Ile-de-France,France,2201.00704v2,1,2201.00704
60015150,Imperial College London,London,,United Kingdom,2201.00579v2,19,2201.00579
60029278,The University of Chicago,Chicago,IL,United States,2201.00529v1,3,2201.00529
60031863,Northeastern University,Shenyang,Liaoning,China,2201.00607v3,3,2201.00607
60007816,Commissariat a l'Energie Atomique et aux Energies Alternatives,Gif-sur-Yvette,,France,2201.00579v2,31,2201.00579
60015197,Università degli Studi di Pavia,Pavia,PV,Italy,2201.00670v1,2,2201.00670
60007511,Sungkyunkwan University,Seoul,,South Korea,2201.00695v1,1,2201.00695
60025385,Comando Geral de Tecnologia Aeroespacial,Sao Jose dos Campos,SP,Brazil,2201.00361v1,1,2201.00361
60082856,Ministero della Pubblica Istruzione,Rome,RM,Italy,2201.00577v2,2,2201.00577
60082856,Ministero della Pubblica Istruzione,Rome,RM,Italy,2201.00610v1,3,2201.00610
60068815,University of Belgrade,Belgrade,,Serbia,2201.00394v1,1,2201.00394
60003771,The University of Manchester,Manchester,Greater Manchester,United Kingdom,2201.00069v1,3,2201.00069
60004591,Università degli Studi di Modena e Reggio Emilia,Modena,MO,Italy,2201.00766v2,1,2201.00766
60032179,University of Wisconsin-Madison,Madison,WI,United States,2201.00723v2,1,2201.00723
60016296,National Aeronautics and Space Administration,"Washington, D.C.",DC,United States,2201.00615v2,1,2201.00615
60023289,Écoles polytechniques fédérales,,,Switzerland,2201.00384v3,2,2201.00384
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00405v1,1,2201.00405
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00556v3,3,2201.00556
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00593v2,1,2201.00593
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00556v3,1,2201.00556
60021143,West Virginia University,Morgantown,WV,United States,2201.00624v2,3,2201.00624
60012162,Politecnico di Torino,Turin,TO,Italy,2201.00668v1,2,2201.00668
60008332,Nanchang University,Nanchang,Jiangxi,China,2201.00642v3,1,2201.00642
60031581,California Institute of Technology,Pasadena,CA,United States,2201.00739v2,2,2201.00739
60024322,Osaka University,Suita,Osaka,Japan,2201.00754v1,2,2201.00754
60032330,Pohang University of Science and Technology,Pohang,Gyeongsangbuk-do,South Korea,2201.00654v3,3,2201.00654
60010065,The University of Arizona,Tucson,AZ,United States,2201.00739v2,3,2201.00739
60107132,INSMI - Institut National des Sciences Mathématiques et de Leurs Interactions,Paris,Ile-de-France,France,2201.00683v4,2,2201.00683
60018746,INSU - Institut National des Sciences de l'Univers,Paris,Ile-de-France,France,2201.00196v1,1,2201.00196
60015206,Florida International University,Miami,FL,United States,2201.00484v1,2,2201.00484
60122591,Purdue University System,West Lafayette,IN,United States,2201.00280v1,2,2201.00280
60121632,National Nuclear Security Administration,"Washington, D.C.",,United States,2201.00687v1,2,2201.00687
60002090,Ehime University,Matsuyama,Ehime,Japan,2201.00597v1,4,2201.00597
60022175,Durham University,Durham,County Durham,United Kingdom,2201.00430v2,2,2201.00430
60014153,Indian Institute of Technology Bombay,Mumbai,MH,India,2201.00135v1,2,2201.00135
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.00322v1,1,2201.00322
60005681,Tel Aviv University,Tel Aviv-Yafo,Tel Aviv District,Israel,2201.00654v3,1,2201.00654
60032585,"Ministry of Education, Culture, Sports, Science and Technology",Tokyo,Tokyo,Japan,2201.00648v1,2,2201.00648
60138422,Université Gustave Eiffel,Marne-la-Vallee,Ile-de-France,France,2201.00730v1,2,2201.00730
60076757,"Amazon.com, Inc.",Seattle,WA,United States,2201.00520v3,2,2201.00520
60031819,University of Colorado System,Denver,CO,United States,2201.00452v1,2,2201.00452
60009860,Fudan University,Shanghai,,China,2201.00154v3,1,2201.00154
60007903,Hebrew University of Jerusalem,Jerusalem,,Israel,2201.00228v2,2,2201.00228
60005510,Nanyang Technological University,Singapore City,,Singapore,2201.00009v3,1,2201.00009
60025929,University of Mumbai,Mumbai,MH,India,2201.00816v1,2,2201.00816
60006089,Administrative Headquarters of the Max Planck Society,Munich,Bayern,Germany,2201.00784v1,2,2201.00784
60006089,Administrative Headquarters of the Max Planck Society,Munich,Bayern,Germany,2201.00764v1,1,2201.00764
60113665,"Istituto Nazionale di Fisica Nucleare, Sezione di Pisa",Pisa,PI,Italy,2201.00433v1,2,2201.00433
60031226,Curtin University,Perth,WA,Australia,2201.00918v1,7,2201.00918
60001800,Ferdowsi University of Mashhad,Mashhad,Razavi Khorasan,Iran,2201.00227v1,1,2201.00227
60106051,Universidade de Lisboa,Lisbon,Lisbon,Portugal,2201.00822v2,5,2201.00822
60020814,Magna International Inc.,Aurora,ON,Canada,2201.00189v2,1,2201.00189
60021285,Texas Tech University,Lubbock,TX,United States,2201.00896v1,1,2201.00896
60010432,Soochow University,Suzhou,Jiangsu,China,2201.00110v1,1,2201.00110
60031203,University of California System,Oakland,CA,United States,2201.00887v1,5,2201.00887
60013141,Norges Teknisk-Naturvitenskapelige Universitet,Trondheim,Trondelag,Norway,2201.00485v1,1,2201.00485
60032211,University of Texas System,Austin,TX,United States,2201.00891v1,14,2201.00891
60021361,Uniwersytet Jagielloński,Krakow,,Poland,2201.00069v1,32,2201.00069
60028442,Universidad Politécnica de Madrid,Madrid,Madrid,Spain,2201.00868v1,3,2201.00868
60002356,South African Astronomical Observatory,Cape Town,Western Cape,South Africa,2201.00833v1,3,2201.00833
60019118,University of Science and Technology of China,Hefei,Anhui,China,2201.00472v1,1,2201.00472
60069258,All-Russian Research Institute of Experimental Physics,Sarov,Nizhny Novgorod Oblast,Russian Federation,2201.00134v1,2,2201.00134
60022778,Università degli studi di Bari Aldo Moro,Bari,BA,Italy,2201.00375v1,3,2201.00375
60032442,Universidad Nacional Autónoma de México,Mexico,,Mexico,2201.00076v2,1,2201.00076
60104353,IIT Council,Kanpur,UP,India,2201.00845v2,1,2201.00845
60032442,Universidad Nacional Autónoma de México,Mexico,,Mexico,2201.00884v2,6,2201.00884
60104353,IIT Council,Kanpur,UP,India,2201.00514v3,1,2201.00514
60032442,Universidad Nacional Autónoma de México,Mexico,,Mexico,2201.00088v1,1,2201.00088
60032083,"University at Buffalo, The State University of New York",Buffalo,NY,United States,2201.00754v1,1,2201.00754
60023813,Shanghai University,Shanghai,,China,2201.00462v1,5,2201.00462
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00704v2,1,2201.00704
60016908,Universität Heidelberg,Heidelberg,Baden-Wurttemberg,Germany,2201.00069v1,15,2201.00069
60025272,The University of Tokyo,Tokyo,,Japan,2201.00133v1,1,2201.00133
60026908,Thomas Jefferson National Accelerator Facility,Newport News,VA,United States,2201.00067v1,5,2201.00067
60032744,Shanghai University of Finance and Economics,Shanghai,,China,2201.00496v3,2,2201.00496
60000239,Université de Lausanne (UNIL),Lausanne,VD,Switzerland,2201.00706v1,1,2201.00706
60104665,Université de Lille,Lille,Hauts-de-France,France,2201.00663v2,1,2201.00663
60017694,CNES Centre National d'Etudes Spatiales,Paris,,France,2201.00213v1,1,2201.00213
60007249,Universidade do Porto,Porto,Porto,Portugal,2201.00886v1,1,2201.00886
60032179,University of Wisconsin-Madison,Madison,WI,United States,2201.00624v2,6,2201.00624
60025929,University of Mumbai,Mumbai,MH,India,2201.00418v2,1,2201.00418
60257030,INS2I - Institut Des Sciences de L'Information et de Leurs Interactions,Paris,Ile-de-France,France,2201.00799v1,1,2201.00799
60014171,University of Waterloo,Waterloo,ON,Canada,2201.00445v2,3,2201.00445
60011313,National Academy of Sciences of Ukraine,Kyiv,,Ukraine,2201.00743v4,1,2201.00743
60011923,Universidad Iberoamericana,Mexico,,Mexico,2201.00282v1,1,2201.00282
60025995,IN2P3 - Institut National de Physique Nucléaire et de Physique Des Particules,Paris,Ile-de-France,France,2201.00032v2,2,2201.00032
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.00014v1,1,2201.00014
60019499,Chinese Academy of Sciences,Beijing,Beijing,China,2201.00156v1,4,2201.00156
60011460,Brown University,Providence,RI,United States,2201.00019v2,3,2201.00019
60011460,Brown University,Providence,RI,United States,2201.00216v1,1,2201.00216
60108665,Université PSL,Paris,Ile-de-France,France,2201.00878v1,1,2201.00878
60020825,Jadavpur University,Kolkata,WB,India,2201.00179v2,1,2201.00179
60068749,Université Badji Mokhtar - Annaba,Annaba,Annaba Province,Algeria,2201.00924v1,1,2201.00924
60032760,University of Hertfordshire,Hatfield,Hertfordshire,United Kingdom,2201.00566v1,2,2201.00566
60004684,"ANSYS, Inc.",Canonsburg,PA,United States,2201.00046v1,1,2201.00046
60014156,Soongsil University,Seoul,,South Korea,2201.00138v2,4,2201.00138
60032032,United States Department of the Navy,Arlington,VA,United States,2201.00762v2,4,2201.00762
60015749,"Kirensky Institute of Physics, Siberian Branch, Russian Academy of Sciences",Krasnoyarsk,Krasnoyarsk Krai,Russian Federation,2201.00465v2,2,2201.00465
60021199,Consiglio Nazionale delle Ricerche,Rome,RM,Italy,2201.00610v1,4,2201.00610
60025778,"University of Michigan, Ann Arbor",Ann Arbor,MI,United States,2201.00408v1,1,2201.00408
60032585,"Ministry of Education, Culture, Sports, Science and Technology",Tokyo,Tokyo,Japan,2201.00576v1,3,2201.00576
60004981,École Normale Supérieure Paris-Saclay,Gif-sur-Yvette,Ile-de-France,France,2201.00170v2,1,2201.00170
60086543,Institute of Mathematics of the Polish Academy of Sciences,Warsaw,MA,Poland,2201.00839v2,5,2201.00839
60006089,Administrative Headquarters of the Max Planck Society,Munich,Bayern,Germany,2201.00562v2,1,2201.00562
60189099,International Centre for Radio Astronomy Research,Perth,WA,Australia,2201.00918v1,7,2201.00918
60009037,Jet Propulsion Laboratory,Pasadena,CA,United States,2201.00463v1,24,2201.00463
60108488,Université de Montpellier,Montpellier,Occitanie,France,2201.00629v1,1,2201.00629
60009254,Purdue University,West Lafayette,IN,United States,2201.00857v4,1,2201.00857
60069734,Logistical Engineering University China,Chongqing,,China,2201.00097v1,2,2201.00097
60068815,University of Belgrade,Belgrade,,Serbia,2201.00534v1,1,2201.00534
60025038,"University of California, Berkeley",Berkeley,CA,United States,2201.00982v2,3,2201.00982
60025858,ETH Zürich,Zurich,ZH,Switzerland,2201.00818v3,7,2201.00818
60020133,St. Petersburg Department of V.A.Steklov Institute of Mathematics of the Russian Academy of Sciences,Saint Petersburg,,Russian Federation,2201.00153v1,2,2201.00153
60012954,Oulun Yliopisto,Oulu,North Ostrobothnia,Finland,2201.00877v2,1,2201.00877
60012954,Oulun Yliopisto,Oulu,North Ostrobothnia,Finland,2201.00554v1,2,2201.00554
60008134,CNRS Centre National de la Recherche Scientifique,Paris,Ile-de-France,France,2201.00069v1,26,2201.00069
60014965,Colorado School of Mines,Golden,CO,United States,2201.00330v1,9,2201.00330
60019578,Monash University,Clayton,VIC,Australia,2201.00727v1,11,2201.00727
60031707,Michigan State University,East Lansing,MI,United States,2201.00330v1,2,2201.00330
60006288,Delft University of Technology,Delft,Zuid-Holland,Netherlands,2201.00266v1,1,2201.00266
60109509,Leidos Inc.,Reston,VA,United States,2201.00458v1,4,2201.00458
60256997,INEE - Institut Écologie et Environnement,Paris,Ile-de-France,France,2201.00213v1,1,2201.00213
60104109,Valeo,Paris,Ile-de-France,France,2201.00957v1,2,2201.00957
60002337,State University of New York System,Albany,NY,United States,2201.00261v2,1,2201.00261
60004572,Swansea University,Swansea,"West Glamorgan, Wales",United Kingdom,2201.00860v1,2,2201.00860
60114686,"Istituto Nazionale di Fisica Nucleare, Sezione di Torino",Turin,,Italy,2201.00993v1,4,2201.00993
60033284,Universidad de Sevilla,Sevilla,Seville,Spain,2201.00240v2,2,2201.00240
60108551,Laboratoire Univers et Particules de Montpellier,Montpellier,Occitanie,France,2201.00069v1,37,2201.00069
60009851,Korea Institute for Advanced Study,Seoul,Seoul,South Korea,2201.00593v2,2,2201.00593
60121632,National Nuclear Security Administration,"Washington, D.C.",,United States,2201.00067v1,1,2201.00067
60121632,National Nuclear Security Administration,"Washington, D.C.",,United States,2201.00067v1,6,2201.00067
60025371,The University of Alabama,Tuscaloosa,AL,United States,2201.00105v2,1,2201.00105
